seqID_header_	cls_	hmm_comb_	dtolID_	def_one_	def_two_	feature_	seqID_	start_	end_	length_	method_	plant_type_	class_	centromere_status_	ltr_identity_	rownames.tag
Chr2_41922158__41938811-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr2	41922158	41938811	16654	intact	monocot	Satellite	OUT	0.982	Chr2_41922158__41938811-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr3_133862114__133874768-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr3	133862114	133874768	12655	intact	monocot	Satellite	OUT	0.948	Chr3_133862114__133874768-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr9_52128586__52141151-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr9	52128586	52141151	12566	intact	monocot	Satellite	OUT	0.9894	Chr9_52128586__52141151-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr6_186224051__186236566-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr6	186224051	186236566	12516	intact	monocot	Satellite	OUT	0.962	Chr6_186224051__186236566-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr8_13248906__13263137-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr8	13248906	13263137	14232	intact	monocot	Satellite	OUT	0.9658	Chr8_13248906__13263137-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr18_144040511__144053075-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr18	144040511	144053075	12565	intact	monocot	Satellite	OUT	0.995	Chr18_144040511__144053075-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr18_118163475__118176102-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr18	118163475	118176102	12628	intact	monocot	Satellite	OUT	0.966	Chr18_118163475__118176102-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr5_147127261__147138614-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr5	147127261	147138614	11354	intact	monocot	Satellite	OUT	0.986	Chr5_147127261__147138614-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr2_271063837__271076403-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr2	271063837	271076403	12567	intact	monocot	Satellite	OUT	0.97	Chr2_271063837__271076403-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr4_11153405__11166005-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr4	11153405	11166005	12601	intact	monocot	Satellite	OUT	0.9731	Chr4_11153405__11166005-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr4_297532143__297544702-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr4	297532143	297544702	12560	intact	monocot	Satellite	OUT	0.985	Chr4_297532143__297544702-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr9_234983845__234996437-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr9	234983845	234996437	12593	intact	monocot	Satellite	OUT	0.986	Chr9_234983845__234996437-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr12_180828588__180841210-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr12	180828588	180841210	12623	intact	monocot	Satellite	OUT	0.984	Chr12_180828588__180841210-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr11_94664212__94676817-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr11	94664212	94676817	12606	intact	monocot	Satellite	OUT	0.9861	Chr11_94664212__94676817-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr8_25463156__25479510-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr8	25463156	25479510	16355	intact	monocot	Satellite	OUT	0.9934	Chr8_25463156__25479510-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr15_133765501__133778046-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr15	133765501	133778046	12546	intact	monocot	Satellite	OUT	0.994	Chr15_133765501__133778046-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr18_142869965__142882573-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr18	142869965	142882573	12609	intact	monocot	Satellite	OUT	0.9876	Chr18_142869965__142882573-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr10_177619622__177632198-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr10	177619622	177632198	12577	intact	monocot	Satellite	OUT	0.993	Chr10_177619622__177632198-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr16_129649658__129660504-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr16	129649658	129660504	10847	intact	monocot	Satellite	OUT	0.973	Chr16_129649658__129660504-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr16_130042909__130053755-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr16	130042909	130053755	10847	intact	monocot	Satellite	OUT	0.974	Chr16_130042909__130053755-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr15_162312088__162324683-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr15	162312088	162324683	12596	intact	monocot	Satellite	OUT	1	Chr15_162312088__162324683-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr1_267778095__267790670-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr1	267778095	267790670	12576	intact	monocot	Satellite	OUT	0.999	Chr1_267778095__267790670-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr12_24864158__24876780-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr12	24864158	24876780	12623	intact	monocot	Satellite	OUT	1	Chr12_24864158__24876780-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr12_24233006__24245575-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr12	24233006	24245575	12570	intact	monocot	Satellite	OUT	0.998	Chr12_24233006__24245575-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr16_84672614__84685176-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr16	84672614	84685176	12563	intact	monocot	Satellite	OUT	1	Chr16_84672614__84685176-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr7_193391429__193404063-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr7	193391429	193404063	12635	intact	monocot	Satellite	OUT	0.984	Chr7_193391429__193404063-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr1_255816354__255828971-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr1	255816354	255828971	12618	intact	monocot	Satellite	OUT	0.975	Chr1_255816354__255828971-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr5_59459481__59470831-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr5	59459481	59470831	11351	intact	monocot	Satellite	OUT	0.9847	Chr5_59459481__59470831-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr7_250206646__250219289-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr7	250206646	250219289	12644	intact	monocot	Satellite	OUT	0.978	Chr7_250206646__250219289-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr7_257360429__257373053-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr7	257360429	257373053	12625	intact	monocot	Satellite	OUT	0.95	Chr7_257360429__257373053-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr7_257360446__257371852-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr7	257360446	257371852	11407	intact	monocot	Satellite	OUT	0.971	Chr7_257360446__257371852-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr7_277034872__277047489-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr7	277034872	277047489	12618	intact	monocot	Satellite	OUT	0.953	Chr7_277034872__277047489-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr7_267054391__267067047-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr7	267054391	267067047	12657	intact	monocot	Satellite	OUT	0.9771	Chr7_267054391__267067047-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr7_253579583__253592249-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr7	253579583	253592249	12667	intact	monocot	Satellite	OUT	0.9765	Chr7_253579583__253592249-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr7_271997802__272010469-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr7	271997802	272010469	12668	intact	monocot	Satellite	OUT	0.9751	Chr7_271997802__272010469-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr1_237728621__237741047-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr1	237728621	237741047	12427	intact	monocot	Satellite	OUT	0.951	Chr1_237728621__237741047-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr6_279562988__279575163-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr6	279562988	279575163	12176	intact	monocot	Satellite	OUT	0.943	Chr6_279562988__279575163-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr7_99471715__99484279-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr7	99471715	99484279	12565	intact	monocot	Satellite	OUT	0.9559	Chr7_99471715__99484279-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr7_53706286__53718854-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr7	53706286	53718854	12569	intact	monocot	Satellite	OUT	0.9623	Chr7_53706286__53718854-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr5_52902364__52914754-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr5	52902364	52914754	12391	intact	monocot	Satellite	OUT	0.9577	Chr5_52902364__52914754-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr11_175790105__175802671-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr11	175790105	175802671	12567	intact	monocot	Satellite	OUT	0.9727	Chr11_175790105__175802671-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr8_258833707__258846274-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr8	258833707	258846274	12568	intact	monocot	Satellite	OUT	0.933	Chr8_258833707__258846274-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr17_73791156__73804575-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr17	73791156	73804575	13420	intact	monocot	Satellite	OUT	0.975	Chr17_73791156__73804575-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr9_166698355__166710900-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr9	166698355	166710900	12546	intact	monocot	Satellite	OUT	0.952	Chr9_166698355__166710900-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr8_237725330__237737901-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr8	237725330	237737901	12572	intact	monocot	Satellite	OUT	0.96	Chr8_237725330__237737901-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr1_243807780__243820353-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr1	243807780	243820353	12574	intact	monocot	Satellite	OUT	0.969	Chr1_243807780__243820353-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr16_76510319__76522834-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr16	76510319	76522834	12516	intact	monocot	Satellite	OUT	0.9659	Chr16_76510319__76522834-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr9_150243454__150255980-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr9	150243454	150255980	12527	intact	monocot	Satellite	OUT	0.947	Chr9_150243454__150255980-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr11_178620526__178633118-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr11	178620526	178633118	12593	intact	monocot	Satellite	OUT	0.96	Chr11_178620526__178633118-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr3_85191512__85203974-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr3	85191512	85203974	12463	intact	monocot	Satellite	OUT	0.9706	Chr3_85191512__85203974-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr7_222594565__222607236-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr7	222594565	222607236	12672	intact	monocot	Satellite	OUT	0.97	Chr7_222594565__222607236-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr15_137938315__137950921-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr15	137938315	137950921	12607	intact	monocot	Satellite	OUT	0.955	Chr15_137938315__137950921-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr15_141106139__141118745-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr15	141106139	141118745	12607	intact	monocot	Satellite	OUT	0.954	Chr15_141106139__141118745-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr3_148223989__148236516-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr3	148223989	148236516	12528	intact	monocot	Satellite	OUT	0.963	Chr3_148223989__148236516-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr3_146803240__146815782-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr3	146803240	146815782	12543	intact	monocot	Satellite	OUT	0.944	Chr3_146803240__146815782-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr3_147048522__147061054-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr3	147048522	147061054	12533	intact	monocot	Satellite	OUT	0.944	Chr3_147048522__147061054-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr11_162195866__162207432-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr11	162195866	162207432	11567	intact	monocot	Satellite	OUT	0.965	Chr11_162195866__162207432-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr16_87945011__87957564-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr16	87945011	87957564	12554	intact	monocot	Satellite	OUT	0.9757	Chr16_87945011__87957564-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr10_72937032__72954289-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr10	72937032	72954289	17258	intact	monocot	Satellite	OUT	0.9532	Chr10_72937032__72954289-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr1_130426676__130439113-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr1	130426676	130439113	12438	intact	monocot	Satellite	OUT	0.957	Chr1_130426676__130439113-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr3_73575521__73587926-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr3	73575521	73587926	12406	intact	monocot	Satellite	OUT	0.9879	Chr3_73575521__73587926-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr5_252959505__252973107-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr5	252959505	252973107	13603	intact	monocot	Satellite	OUT	0.97	Chr5_252959505__252973107-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr4_100210450__100222447-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr4	100210450	100222447	11998	intact	monocot	Satellite	OUT	0.935	Chr4_100210450__100222447-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr4_100772011__100784067-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr4	100772011	100784067	12057	intact	monocot	Satellite	OUT	0.991	Chr4_100772011__100784067-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr9_246465355__246477967-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr9	246465355	246477967	12613	intact	monocot	Satellite	OUT	0.972	Chr9_246465355__246477967-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr5_201656888__201670257-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr5	201656888	201670257	13370	intact	monocot	Satellite	OUT	0.9464	Chr5_201656888__201670257-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr5_260023109__260035731-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr5	260023109	260035731	12623	intact	monocot	Satellite	OUT	0.962	Chr5_260023109__260035731-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr7_113095831__113108285-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr7	113095831	113108285	12455	intact	monocot	Satellite	OUT	0.946	Chr7_113095831__113108285-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr11_127947591__127960139-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr11	127947591	127960139	12549	intact	monocot	Satellite	OUT	0.956	Chr11_127947591__127960139-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr17_127446114__127458704-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr17	127446114	127458704	12591	intact	monocot	Satellite	OUT	0.971	Chr17_127446114__127458704-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr9_102488407__102500962-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr9	102488407	102500962	12556	intact	monocot	Satellite	OUT	0.963	Chr9_102488407__102500962-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr5_268762822__268775085-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr5	268762822	268775085	12264	intact	monocot	Satellite	OUT	0.915	Chr5_268762822__268775085-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr16_31942616__31958606-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr16	31942616	31958606	15991	intact	monocot	Satellite	OUT	0.9192	Chr16_31942616__31958606-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr7_42563370__42575615-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr7	42563370	42575615	12246	intact	monocot	Satellite	OUT	0.8953	Chr7_42563370__42575615-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr16_126024598__126035254-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr16	126024598	126035254	10657	intact	monocot	Satellite	OUT	0.919	Chr16_126024598__126035254-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr16_127461786__127472441-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr16	127461786	127472441	10656	intact	monocot	Satellite	OUT	0.92	Chr16_127461786__127472441-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr2_97028765__97041323-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr2	97028765	97041323	12559	intact	monocot	Satellite	OUT	0.9514	Chr2_97028765__97041323-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr10_136961927__136974346-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr10	136961927	136974346	12420	intact	monocot	Satellite	OUT	0.937	Chr10_136961927__136974346-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr10_158804372__158818267-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr10	158804372	158818267	13896	intact	monocot	Satellite	OUT	0.9214	Chr10_158804372__158818267-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
Chr10_159505152__159519042-intact#Gypsy_LTR_retrotransposon	Gypsy_Athila	111110	laApoDist1	NA	NA	Gypsy_LTR_retrotransposon	Chr10	159505152	159519042	13891	intact	monocot	Satellite	OUT	0.9254	Chr10_159505152__159519042-intact#Gypsy_LTR_retrotransposon/Gypsy_Athila/111110/laApoDist1
